,Fuel_Mdot,Tair,Treturn,Tsupply,Water_Mdot,Class
16509,4.0,293.0,333.0000001,336.9050025,8.0,Fouling
16510,4.0,293.0,333.0000002,343.9043537,8.5,Fouling
16511,4.0,293.0,333.0000002,341.9493631,8.5,Fouling
16512,4.0,293.0,333.0000002,340.5882932,8.5,Fouling
16513,4.0,293.0,333.0000002,339.5865759,8.5,Fouling
16514,4.0,293.0,333.0000002,338.8184918,8.5,Fouling
16515,4.0,293.0,4659.259837272464,6616.835895758977,8.5,Fouling
16516,4.0,293.0,333.0000002,337.7181108,8.5,Fouling
16517,4.0,293.0,333.0000002,337.3105167,8.5,Fouling
16518,4.0,293.0,333.0000002,336.967748,8.5,Fouling
16519,4.0,293.0,333.0000002,336.6754787,8.5,Fouling
16520,4.0,293.0,333.0000002,343.3006494,9.0,Fouling
16521,4.0,293.0,333.0000002,341.453046,9.0,Fouling
16522,4.0,293.0,333.0000002,340.1673492,9.0,Fouling
16523,4.0,293.0,333.0000002,339.2211302,9.0,Fouling
16524,4.0,293.0,333.0000002,338.495615,9.0,Fouling
16525,4.0,293.0,333.0000002,337.9216505,9.0,Fouling
16526,4.0,293.0,333.0000002,337.4562416,9.0,Fouling
16527,4.0,293.0,333.0000002,337.071252,9.0,Fouling
16528,4.0,293.0,333.0000002,336.7474955,9.0,Fouling
16529,4.0,293.0,333.0000002,336.4714395,9.0,Fouling
16530,4.0,293.0,333.0000002,342.7597931,9.5,Fouling
16531,4.0,293.0,333.0000002,341.0088872,9.5,Fouling
16532,4.0,293.0,333.0000002,339.7906535,9.5,Fouling
16533,4.0,293.0,333.0000002,338.8941061,9.5,Fouling
16534,4.0,293.0,333.0000002,338.2066891,9.5,Fouling
16535,4.0,293.0,333.0000002,337.6628721,9.5,Fouling
16536,4.0,293.0,333.0000002,337.2219138,9.5,Fouling
16537,4.0,293.0,333.0000002,336.8571533,9.5,Fouling
16538,4.0,293.0,333.0000002,336.5504107,9.5,Fouling
16539,4.0,293.0,333.0000002,336.2888635,9.5,Fouling
16540,4.0,293.0,333.0000002,342.2727383,10.0,Fouling
16541,4.0,293.0,333.0000002,340.609075,10.0,Fouling
16542,4.0,293.0,333.0000002,339.4515776,10.0,Fouling
16543,4.0,293.0,333.0000002,338.5997469,10.0,Fouling
16544,4.0,293.0,333.0000002,337.9466264,10.0,Fouling
16545,4.0,293.0,333.0000002,337.429948,10.0,Fouling
16546,4.0,293.0,333.0000002,337.0109995,10.0,Fouling
16547,4.0,293.0,333.0000002,336.6644483,10.0,Fouling
16548,4.0,293.0,333.0000002,336.3730208,10.0,Fouling
16549,4.0,293.0,333.0000002,336.1245335,10.0,Fouling
16550,4.0,293.0,333.0000002,341.8319858,10.5,Fouling
16551,4.0,293.0,333.0000002,340.2472837,10.5,Fouling
16552,4.0,293.0,333.0000002,339.144754,10.5,Fouling
16553,4.0,293.0,333.0000002,338.3333912,10.5,Fouling
16554,4.0,293.0,333.0000002,337.7113077,10.5,Fouling
16555,4.0,293.0,333.0000002,337.219188,10.5,Fouling
16556,4.0,293.0,333.0000002,336.8201566,10.5,Fouling
16557,47.07772724130714,293.0,333.0000002,336.4900831,10.5,Fouling
16558,4.0,293.0,333.0000002,336.212514,10.5,Fouling
16559,4.0,293.0,333.0000002,335.9758445,10.5,Fouling
16560,4.0,293.0,333.0000003,341.4312325,11.0,Fouling
16561,4.0,293.0,333.0000003,339.9183359,11.0,Fouling
16562,4.0,293.0,333.0000003,338.8657899,11.0,Fouling
16563,4.0,293.0,333.0000003,6501.031212109233,11.0,Fouling
16564,4.0,293.0,333.0000003,337.497362,11.0,Fouling
16565,4.0,293.0,333.0000003,337.0275723,11.0,Fouling
16566,4.0,293.0,333.0000003,336.6466501,11.0,Fouling
16567,4.0,293.0,333.0000003,336.3315585,11.0,Fouling
16568,4.0,293.0,333.0000003,336.0665896,11.0,Fouling
16569,4.0,293.0,333.0000003,335.8406647,11.0,Fouling
16570,4.0,293.0,333.0000003,341.0652698,11.5,Fouling
16571,4.0,293.0,333.0000003,339.6179535,11.5,Fouling
16572,4.0,293.0,333.0000003,338.6110558,11.5,Fouling
16573,4.0,293.0,333.0000003,337.8700947,11.5,Fouling
16574,4.0,293.0,333.0000003,337.3020038,11.5,Fouling
16575,4.0,293.0,333.0000003,336.8526056,11.5,Fouling
16576,4.0,293.0,333.0000003,336.4882203,11.5,Fouling
16577,4.0,293.0,333.0000003,336.1868096,11.5,Fouling
16578,4.0,293.0,333.0000003,335.9333466,11.5,Fouling
16579,4.0,293.0,333.0000003,335.7172332,11.5,Fouling
16580,4.0,293.0,333.0000003,340.7297557,12.0,Fouling
16581,4.0,293.0,333.0000003,339.3425705,12.0,Fouling
16582,4.0,293.0,333.0000003,338.377526,12.0,Fouling
16583,4.0,293.0,333.0000003,337.6673749,12.0,Fouling
16584,4.0,293.0,333.0000003,337.1229117,12.0,Fouling
16585,4.0,293.0,333.0000003,6081.56379621825,12.0,Fouling
16586,4.0,293.0,333.0000003,336.342984,12.0,Fouling
16587,4.0,293.0,333.0000003,336.0541156,12.0,Fouling
16588,4.0,293.0,333.0000003,335.8112009,12.0,Fouling
16589,4.0,293.0,333.0000003,335.6040822,12.0,Fouling
16590,4.0,293.0,333.0000003,340.421042,12.5,Fouling
16591,4.0,293.0,333.0000003,339.0891906,12.5,Fouling
16592,4.0,5547.962939805722,333.0000003,338.162659,12.5,Fouling
16593,4.0,293.0,333.0000003,337.4808577,12.5,Fouling
16594,4.0,293.0,333.0000003,336.9581354,12.5,Fouling
16595,4.0,293.0,333.0000003,336.5446338,12.5,Fouling
16596,4.0,293.0,333.0000003,336.209359,12.5,Fouling
16597,4.0,293.0,333.0000003,335.9320308,12.5,Fouling
16598,4.0,293.0,333.0000003,335.6988214,12.5,Fouling
16599,4.0,293.0,333.0000003,335.4999787,12.5,Fouling
16600,4.0,295.0,333.0,363.7453745,3.0,Fouling
16601,4.0,295.0,333.0,358.2584503,3.0,Fouling
16602,4.0,295.0,333.0,354.4358381,3.0,Fouling
16603,4.0,295.0,333.0,351.6170782,3.0,Fouling
16604,4.0,295.0,333.0,349.452455,3.0,Fouling
16605,4.0,295.0,333.0,347.7390877,3.0,Fouling
16606,4.0,295.0,333.0,346.3491868,3.0,Fouling
16607,4.0,295.0,333.0,345.199052,3.0,Fouling
16608,4.0,295.0,333.0,344.2315681,3.0,Fouling
16609,4.0,295.0,333.0,343.4064259,3.0,Fouling
16610,4.0,295.0,333.0,359.3843518,3.5,Fouling
16611,4.0,295.0,333.0,354.673615,3.5,Fouling
16612,4.0,295.0,333.0,351.3892648,3.5,Fouling
16613,4.0,295.0,333.0,348.9682742,3.5,Fouling
16614,4.0,295.0,333.0,347.110983,3.5,Fouling
16615,4.0,295.0,333.0,345.6410444,3.5,Fouling
16616,4.0,295.0,333.0,344.4487231,3.5,Fouling
16617,4.0,295.0,333.0,343.4621574,3.5,Fouling
16618,4.0,295.0,333.0,342.6315611,3.5,Fouling
16619,4.0,295.0,333.0,341.9228344,3.5,Fouling
16620,4.0,295.0,333.0,356.1084658,4.0,Fouling
16621,4.0,295.0,333.0,351.9792791,4.0,Fouling
16622,4.0,4011.3210199020546,333.0,349.1000069,4.0,Fouling
16623,4.0,295.0,333.0,346.9797807,4.0,Fouling
16624,4.0,295.0,333.0,345.3534016,4.0,Fouling
16625,4.0,295.0,333.0,344.0663258,4.0,Fouling
16626,4.0,295.0,333.0,343.0222049,4.0,Fouling
16627,4.0,295.0,333.0,342.1572379,4.0,Fouling
16628,4.0,3334.8901152528406,333.0,341.4297133,4.0,Fouling
16629,4.0,295.0,333.0,340.8092829,4.0,Fouling
16630,4.0,295.0,333.0,353.5575118,4.5,Fouling
16631,4.0,295.0,333.0,349.8793768,4.5,Fouling
16632,4.0,295.0,333.0,347.3179855,4.5,Fouling
16633,40.12858507483319,295.0,333.0,345.4320524,4.5,Fouling
16634,4.0,295.0,333.0,343.9855171,4.5,Fouling
16635,4.0,295.0,333.0,342.8403833,4.5,Fouling
16636,4.0,295.0,333.0,341.9106753,4.5,Fouling
16637,4.0,295.0,333.0,341.1414804,4.5,Fouling
16638,46.23120209997726,295.0,333.0,340.494533,4.5,Fouling
16639,4.0,295.0,333.0,339.9428356,4.5,Fouling
16640,4.0,295.0,333.0000001,351.5116868,5.0,Fouling
16641,4.0,295.0,333.0000001,348.1981518,5.0,Fouling
16642,4.0,295.0,333.0000001,345.8914297,5.0,Fouling
16643,4.0,295.0,333.0000001,344.1931616,5.0,Fouling
16644,4.0,295.0,333.0000001,342.8902703,5.0,Fouling
16645,4.0,295.0,333.0000001,341.8581451,5.0,Fouling
16646,4.0,295.0,333.0000001,341.0210867,5.0,Fouling
16647,4.0,295.0,333.0000001,340.3285696,5.0,Fouling
16648,4.0,295.0,333.0000001,339.7461306,5.0,Fouling
16649,4.0,295.0,333.0000001,339.2494561,5.0,Fouling
16650,4.0,295.0,333.0000001,349.8359316,5.5,Fouling
16651,4.0,295.0,333.0000001,346.8217412,5.5,Fouling
16652,4.0,295.0,333.0000001,344.7236265,5.5,Fouling
16653,4.0,295.0,333.0000001,343.1790551,5.5,Fouling
16654,4.0,295.0,333.0000001,341.9928244,5.5,Fouling
16655,4.0,295.0,333.0000001,341.0542013,5.5,Fouling
16656,4.0,295.0,333.0000001,340.2930001,5.5,Fouling
16657,4.0,295.0,333.0000001,339.6632592,5.5,Fouling
16658,4.0,295.0,333.0000001,339.1336304,5.5,Fouling
16659,4.0,295.0,333.0000001,338.6819989,5.5,Fouling
16660,4.0,295.0,333.0000001,348.4385886,6.0,Fouling
16661,4.0,295.0,333.0000001,345.6741383,6.0,Fouling
16662,4.0,295.0,333.0000001,343.7500294,6.0,Fouling
16663,4.0,295.0,5816.5061495321415,342.3324592,6.0,Fouling
16664,4.0,295.0,333.0000001,341.2447003,6.0,Fouling
16665,4.0,295.0,333.0000001,340.3840457,6.0,Fouling
16666,4.0,295.0,333.0000001,339.6860952,6.0,Fouling
16667,4.0,295.0,333.0000001,339.1086952,6.0,Fouling
16668,4.0,295.0,333.0000001,338.6230961,6.0,Fouling
16669,4.0,295.0,333.0000001,338.2090171,6.0,Fouling
16670,4.0,3943.288253395861,333.0000001,347.2555957,6.5,Fouling
16671,4.0,295.0,333.0000001,344.7026675,6.5,Fouling
16672,4.0,295.0,333.0000001,342.9255771,6.5,Fouling
16673,4.0,295.0,333.0000001,341.615856,6.5,Fouling
16674,4.0,295.0,333.0000001,340.611493,6.5,Fouling
16675,4.0,295.0,333.0000001,339.816847,71.14568583863301,Fouling
16676,4.0,295.0,333.0000001,339.1724422,6.5,Fouling
16677,4.0,295.0,333.0000001,5585.0924368653305,6.5,Fouling
16678,4.0,295.0,333.0000001,338.1910221,6.5,Fouling
16679,4.0,295.0,333.0000001,337.8087301,6.5,Fouling
16680,4.0,295.0,333.0000001,346.2411445,7.0,Fouling
16681,4.0,295.0,333.0000001,343.8696699,7.0,Fouling
16682,4.0,295.0,333.0000001,342.2179563,7.0,Fouling
16683,4.0,295.0,333.0000001,341.0014572,7.0,Fouling
16684,4.0,295.0,333.0000001,340.068613,7.0,Fouling
16685,4.0,295.0,333.0000001,339.3305718,7.0,Fouling
16686,4.0,295.0,333.0000001,338.7320822,7.0,Fouling
16687,4.0,295.0,333.0000001,338.2369826,7.0,Fouling
16688,4.0,295.0,333.0000001,337.820612,7.0,Fouling
16689,4.0,295.0,333.0000001,337.4655746,7.0,Fouling
16690,4.0,295.0,333.0000001,345.361612,7.5,Fouling
16691,4.0,295.0,333.0000001,343.1474905,7.5,Fouling
16692,4.0,295.0,333.0000001,341.6045189,7.5,Fouling
16693,4.0,295.0,333.0000001,340.4688529,7.5,Fouling
16694,4.0,295.0,333.0000001,339.5980193,7.5,Fouling
16695,4.0,295.0,333.0000001,338.9090548,7.5,Fouling
16696,4.0,295.0,333.0000001,338.3503725,7.5,Fouling
16697,4.0,295.0,333.0000001,337.8882104,7.5,Fouling
16698,4.0,295.0,333.0000001,337.4995444,7.5,Fouling
16699,4.0,295.0,333.0000001,337.1681342,7.5,Fouling
16700,4.0,295.0,333.0000001,344.5917606,8.0,Fouling
16701,4.0,295.0,333.0000001,342.5145174,8.0,Fouling
16702,4.0,295.0,333.0000001,341.0676346,8.0,Fouling
16703,4.0,295.0,333.0000001,340.0027287,8.0,Fouling
16704,4.0,295.0,333.0000001,339.1861752,8.0,Fouling
16705,4.0,295.0,333.0000001,338.5401676,8.0,Fouling
16706,4.0,295.0,333.0000001,338.0163275,8.0,Fouling
16707,4.0,295.0,333.0000001,337.5829937,8.0,Fouling
16708,4.0,295.0,333.0000001,337.2185756,8.0,Fouling
16709,4.0,295.0,333.0000001,336.907844,8.0,Fouling
16710,4.0,295.0,333.0000002,343.9122779,8.5,Fouling
16711,4.0,295.0,333.0000002,341.9558753,8.5,Fouling
16712,4.0,295.0,333.0000002,340.593815,8.5,Fouling
16713,4.0,295.0,333.0000002,339.5913687,8.5,Fouling
16714,4.0,295.0,333.0000002,338.8227257,8.5,Fouling
16715,4.0,295.0,333.0000002,338.2146327,8.5,Fouling
16716,4.0,295.0,333.0000002,337.721544,8.5,Fouling
16717,4.0,295.0,333.0000002,337.3136532,8.5,Fouling
16718,4.0,295.0,333.0000002,336.9706351,8.5,Fouling
16719,4.0,295.0,333.0000002,336.6781532,8.5,Fouling
16720,4.0,295.0,333.0000002,343.3081343,9.0,Fouling
16721,4.0,295.0,333.0000002,341.4591971,9.0,Fouling
16722,4.0,295.0,4231.462204344855,340.1725647,9.0,Fouling
16723,4.0,295.0,333.0000002,339.2256571,9.0,Fouling
16724,4.0,295.0,333.0000002,338.499614,9.0,Fouling
16725,4.0,295.0,333.0000002,337.9252318,9.0,Fouling
16726,4.0,295.0,333.0000002,337.4594843,9.0,Fouling
16727,4.0,295.0,333.0000002,337.0742145,9.0,Fouling
16728,4.0,295.0,333.0000002,336.7502224,9.0,Fouling
16729,4.0,295.0,4733.603585573175,336.4739655,9.0,Fouling
16730,4.0,295.0,333.0000002,342.766895,9.5,Fouling
16731,4.0,295.0,333.0000002,341.014715,9.5,Fouling
16732,4.0,295.0,333.0000002,339.7955948,9.5,Fouling
16733,4.0,295.0,333.0000002,338.898395,9.5,Fouling
16734,4.0,295.0,333.0000002,338.2104778,9.5,Fouling
16735,4.0,295.0,333.0000002,337.666265,9.5,Fouling
16736,4.0,295.0,333.0000002,337.2249859,9.5,Fouling
16737,4.0,295.0,333.0000002,336.85996,9.5,Fouling
16738,4.0,295.0,333.0000002,336.5529942,9.5,Fouling
16739,4.0,295.0,333.0000002,336.2912567,9.5,Fouling
16740,4.0,295.0,333.0000002,342.2794858,10.0,Fouling
16741,4.0,295.0,333.0000002,340.6146119,10.0,Fouling
16742,4.0,295.0,333.0000002,339.4562722,10.0,Fouling
16743,4.0,295.0,333.0000002,338.6038216,10.0,Fouling
16744,4.0,295.0,333.0000002,337.9502259,10.0,Fouling
16745,4.0,295.0,333.0000002,337.4331715,10.0,Fouling
16746,4.0,295.0,333.0000002,337.0139182,10.0,Fouling
16747,4.0,295.0,333.0000002,336.6671148,10.0,Fouling
16748,4.0,295.0,333.0000002,336.3754751,10.0,Fouling
16749,4.0,295.0,333.0000002,336.1268071,10.0,Fouling
16750,4.0,295.0,333.0000002,341.8384126,10.5,Fouling
16751,4.0,295.0,333.0000002,340.2525573,10.5,Fouling
16752,4.0,295.0,333.0000002,339.1492253,10.5,Fouling
16753,4.0,295.0,333.0000002,338.3372721,10.5,Fouling
16754,4.0,295.0,333.0000002,337.714736,10.5,Fouling
16755,4.0,295.0,333.0000002,337.2222582,10.5,Fouling
16756,4.0,295.0,333.0000002,336.8229364,10.5,Fouling
16757,4.0,295.0,333.0000002,336.4926227,10.5,Fouling
16758,4.0,295.0,333.0000002,336.2148516,10.5,Fouling
16759,4.0,5089.993005170323,333.0000002,335.9780098,10.5,Fouling
16760,4.0,295.0,333.0000003,341.4373677,11.0,Fouling
16761,4.0,295.0,333.0000003,339.9233701,11.0,Fouling
16762,4.0,295.0,333.0000003,338.8700583,11.0,Fouling
16763,4.0,295.0,333.0000003,338.0949292,11.0,Fouling
16764,4.0,295.0,333.0000003,337.5006345,11.0,Fouling
16765,4.0,295.0,333.0000003,337.0305029,11.0,Fouling
16766,4.0,295.0,333.0000003,336.6493036,11.0,Fouling
16767,4.0,295.0,333.0000003,336.3339827,11.0,Fouling
16768,4.0,295.0,333.0000003,336.068821,11.0,Fouling
16769,4.0,295.0,333.0000003,335.8427317,11.0,Fouling
16770,4.0,295.0,333.0000003,341.0711387,11.5,Fouling
16771,4.0,295.0,333.0000003,339.6227692,11.5,Fouling
16772,4.0,295.0,333.0000003,338.6151387,11.5,Fouling
16773,4.0,295.0,333.0000003,337.8736385,11.5,Fouling
16774,4.0,295.0,333.0000003,337.3051342,11.5,Fouling
16775,4.0,4392.500059803396,333.0000003,336.8554089,11.5,Fouling
16776,4.0,295.0,333.0000003,336.4907585,11.5,Fouling
16777,4.0,295.0,333.0000003,336.1891285,11.5,Fouling
16778,4.0,295.0,333.0000003,335.9354811,11.5,Fouling
16779,4.0,295.0,333.0000003,335.7192104,11.5,Fouling
16780,4.0,295.0,333.0000003,340.7353804,12.0,Fouling
16781,4.0,295.0,333.0000003,339.3471858,12.0,Fouling
16782,4.0,295.0,333.0000003,338.3814391,12.0,Fouling
16783,4.0,3511.4552872971967,333.0000003,337.6707711,12.0,Fouling
16784,4.0,295.0,333.0000003,337.1259118,12.0,Fouling
16785,4.0,295.0,333.0000003,336.6948951,12.0,Fouling
16786,4.0,295.0,333.0000003,336.3454165,12.0,Fouling
16787,4.0,295.0,333.0000003,336.0563379,12.0,Fouling
16788,4.0,295.0,333.0000003,335.8132464,12.0,Fouling
16789,4.0,295.0,333.0000003,335.6059771,12.0,Fouling
16790,4.0,295.0,333.0000003,340.4264421,12.5,Fouling
16791,4.0,295.0,333.0000003,339.0936215,12.5,Fouling
16792,4.0,295.0,333.0000003,338.1664156,12.5,Fouling
16793,4.0,295.0,333.0000003,337.4841182,12.5,Fouling
16794,4.0,295.0,333.0000003,336.9610156,12.5,Fouling
16795,4.0,295.0,333.0000003,336.547213,12.5,Fouling
16796,4.0,295.0,333.0000003,336.2116943,12.5,Fouling
16797,4.0,295.0,333.0000003,335.9341642,12.5,Fouling
16798,4.0,295.0,333.0000003,335.7007852,12.5,Fouling
16799,4.0,295.0,333.0000003,335.5017978,12.5,Fouling
16800,4.0,297.0,333.0,363.7676933,3.0,Fouling
16801,4.0,297.0,333.0,358.2767789,3.0,Fouling
16802,4.0,297.0,333.0,354.451387,3.0,Fouling
16803,4.0,297.0,333.0,351.6306051,3.0,Fouling
16804,4.0,297.0,333.0,349.4644079,3.0,Fouling
16805,4.0,297.0,333.0,347.7497947,3.0,Fouling
16806,4.0,297.0,333.0,346.358883,3.0,Fouling
16807,4.0,297.0,333.0,345.207912,3.0,Fouling
16808,4.0,297.0,333.0,344.2397245,3.0,Fouling
16809,4.0,297.0,333.0,343.4139823,3.0,Fouling
16810,4.0,297.0,333.0,359.4034994,3.5,Fouling
16811,4.0,297.0,333.0,354.6893368,3.5,Fouling
16812,4.0,297.0,333.0,351.4026261,3.5,Fouling
16813,4.0,297.0,333.0,348.979875,3.5,Fouling
16814,4.0,297.0,333.0,347.1212332,3.5,Fouling
16815,4.0,297.0,333.0,345.6502257,3.5,Fouling
16816,4.0,297.0,333.0,344.4570374,3.5,Fouling
16817,4.0,297.0,333.0,343.4697543,3.5,Fouling
16818,4.0,297.0,333.0,342.6385646,3.5,Fouling
16819,4.0,297.0,333.0,341.9293226,3.5,Fouling
16820,4.0,297.0,333.0,356.1252309,4.0,Fouling
16821,4.0,297.0,333.0,351.9930695,4.0,Fouling
16822,4.0,297.0,333.0,349.1117034,4.0,Fouling
16823,4.0,297.0,333.0,346.9899355,4.0,Fouling
16824,4.0,297.0,333.0,345.3623738,4.0,Fouling
16825,4.0,297.0,333.0,344.0743621,4.0,Fouling
16826,4.0,297.0,333.0,343.0294925,4.0,Fouling
16827,4.0,297.0,333.0,342.1638965,4.0,Fouling
16828,4.0,297.0,333.0,341.4358429,4.0,Fouling
16829,4.0,297.0,333.0,340.8149613,4.0,Fouling
16830,4.0,297.0,333.0,353.5724219,4.5,Fouling
16831,4.0,297.0,333.0,349.8916402,4.5,Fouling
16832,4.0,297.0,333.0,347.3283862,4.5,Fouling
16833,4.0,297.0,333.0,345.4410817,4.5,Fouling
16834,4.0,297.0,333.0,343.9934946,4.5,Fouling
16835,4.0,297.0,333.0,342.8475387,4.5,Fouling
16836,4.0,297.0,333.0,341.9171547,4.5,Fouling
16837,4.0,297.0,333.0,341.1474004,4.5,Fouling
16838,4.0,297.0,333.0,340.4999826,4.5,Fouling
16839,4.0,297.0,333.0,339.947884,4.5,Fouling
16840,4.0,297.0,333.0000001,351.5251371,5.0,Fouling
16841,4.0,297.0,333.0000001,348.2091926,5.0,Fouling
16842,4.0,297.0,333.0000001,345.9007932,5.0,Fouling
16843,4.0,297.0,333.0000001,344.2012901,5.0,Fouling
16844,4.0,297.0,333.0000001,342.897462,5.0,Fouling
16845,4.0,297.0,333.0000001,341.8645863,5.0,Fouling
16846,4.0,297.0,333.0000001,341.0269192,5.0,Fouling
16847,4.0,297.0,333.0000001,340.3338985,5.0,Fouling
16848,4.0,297.0,333.0000001,339.751036,5.0,Fouling
16849,4.0,297.0,333.0000001,339.2540003,5.0,Fouling
16850,4.0,297.0,333.0000001,349.8481633,5.5,Fouling
16851,4.0,297.0,333.0000001,346.8317811,5.5,Fouling
16852,4.0,297.0,333.0000001,344.7321407,5.5,Fouling
16853,4.0,297.0,333.0000001,343.1864462,5.5,Fouling
16854,69.39998944812635,297.0,333.0000001,341.9993634,5.5,Fouling
16855,4.0,297.0,333.0000001,341.0600579,5.5,Fouling
16856,4.0,297.0,333.0000001,340.2983031,5.5,Fouling
16857,43.2425182013244,297.0,333.0000001,339.6681043,5.5,Fouling
16858,4.0,297.0,333.0000001,339.1380904,5.5,Fouling
16859,4.0,297.0,333.0000001,338.6861305,5.5,Fouling
16860,4.0,297.0,333.0000001,348.4498043,6.0,Fouling
16861,4.0,297.0,333.0000001,345.6833437,6.0,Fouling
16862,4.0,297.0,333.0000001,343.7578357,6.0,Fouling
16863,4.0,297.0,333.0000001,342.3392452,6.0,Fouling
16864,4.0,297.0,333.0000001,341.2506954,6.0,Fouling
16865,4.0,297.0,333.0000001,340.3894149,6.0,Fouling
16866,4.0,297.0,333.0000001,339.6909569,6.0,Fouling
16867,4.0,297.0,333.0000001,339.113137,6.0,Fouling
16868,4.0,297.0,333.0000001,338.6271849,6.0,Fouling
16869,4.0,297.0,333.0000001,338.2128047,6.0,Fouling
16870,61.53532352994957,297.0,333.0000001,347.265951,6.5,Fouling
16871,4.0,297.0,333.0000001,344.7111665,6.5,Fouling
16872,4.0,297.0,333.0000001,342.9327944,6.5,Fouling
16873,4.0,297.0,333.0000001,341.622121,6.5,Fouling
16874,4.0,297.0,333.0000001,340.6170276,6.5,Fouling
16875,4.0,297.0,333.0000001,339.8218038,6.5,Fouling
16876,4.0,297.0,333.0000001,339.1769304,6.5,Fouling
16877,4.0,297.0,333.0000001,338.6434507,6.5,Fouling
16878,4.0,297.0,333.0000001,338.1947966,105.41570756559948,Fouling
16879,4.0,297.0,333.0000001,337.8122266,6.5,Fouling
16880,4.0,297.0,333.0000001,346.2507623,7.0,Fouling
16881,4.0,297.0,333.0000001,343.8775632,7.0,Fouling
16882,4.0,297.0,333.0000001,342.2246591,7.0,Fouling
16883,4.0,297.0,333.0000001,341.0072753,7.0,Fouling
16884,4.0,297.0,333.0000001,340.0737529,7.0,Fouling
16885,4.0,297.0,333.0000001,339.3351749,7.0,Fouling
16886,4.0,297.0,333.0000001,338.7362502,7.0,Fouling
16887,4.0,297.0,333.0000001,338.2407906,7.0,Fouling
16888,4.0,297.0,333.0000001,337.8241172,7.0,Fouling
16889,4.0,297.0,333.0000001,337.4688217,7.0,Fouling
16890,4.0,297.0,333.0000001,345.3705901,7.5,Fouling
16891,4.0,297.0,333.0000001,343.1548692,7.5,Fouling
16892,4.0,297.0,333.0000001,341.6107756,7.5,Fouling
16893,4.0,297.0,333.0000001,340.4742838,7.5,Fouling
16894,4.0,297.0,333.0000001,339.6028169,7.5,Fouling
16895,4.0,297.0,333.0000001,338.9133514,7.5,Fouling
16896,4.0,297.0,333.0000001,338.3542629,7.5,Fouling
16897,4.0,297.0,333.0000001,337.8917647,7.5,Fouling
16898,4.0,297.0,333.0000001,337.5028161,7.5,Fouling
16899,4.0,297.0,333.0000001,337.1711649,7.5,Fouling
16900,4.0,297.0,333.0000001,344.6001789,8.0,Fouling
16901,4.0,297.0,333.0000001,342.5214358,8.0,Fouling
16902,4.0,297.0,333.0000001,341.0735009,8.0,Fouling
16903,4.0,297.0,333.0000001,340.0078207,8.0,Fouling
16904,4.0,297.0,333.0000001,339.1906734,8.0,Fouling
16905,4.0,297.0,333.0000001,338.5441961,8.0,Fouling
16906,4.0,297.0,333.0000001,338.019975,8.0,Fouling
16907,4.0,297.0,333.0000001,337.5863262,8.0,Fouling
16908,4.0,297.0,333.0000001,337.2216431,8.0,Fouling
16909,4.0,297.0,333.0000001,336.9106855,8.0,Fouling
16910,55.911622702189575,297.0,333.0000002,343.9202022,8.5,Fouling
16911,4.0,297.0,333.0000002,341.9623875,8.5,Fouling
16912,4.0,297.0,333.0000002,340.5993367,8.5,Fouling
16913,4.0,297.0,333.0000002,339.5961615,8.5,Fouling
16914,4.0,297.0,333.0000002,338.8269596,8.5,Fouling
16915,4.0,297.0,333.0000002,338.2184244,8.5,Fouling
16916,4.0,297.0,333.0000002,337.7249771,8.5,Fouling
16917,4.0,297.0,333.0000002,337.3167898,8.5,Fouling
16918,4.0,297.0,333.0000002,336.9735223,8.5,Fouling
16919,4.0,297.0,333.0000002,336.6808277,8.5,Fouling
16920,4.0,297.0,333.0000002,343.3156192,9.0,Fouling
16921,4.0,297.0,333.0000002,341.4653481,9.0,Fouling
16922,4.0,297.0,333.0000002,340.1777801,9.0,Fouling
16923,4.0,297.0,333.0000002,339.230184,9.0,Fouling
16924,4.0,297.0,333.0000002,338.503613,9.0,Fouling
16925,4.0,297.0,333.0000002,337.9288131,9.0,Fouling
16926,4.0,297.0,333.0000002,337.4627269,9.0,Fouling
16927,4.0,297.0,333.0000002,337.077177,9.0,Fouling
16928,4.0,297.0,333.0000002,336.7529493,9.0,Fouling
16929,4.0,297.0,333.0000002,336.4764915,122.48291161188762,Fouling
16930,4.0,297.0,333.0000002,342.773997,9.5,Fouling
16931,4.0,297.0,333.0000002,341.0205428,9.5,Fouling
16932,4.0,297.0,333.0000002,339.8005362,9.5,Fouling
16933,4.0,297.0,333.0000002,338.9026839,9.5,Fouling
16934,4.0,297.0,333.0000002,338.2142665,9.5,Fouling
16935,4.0,297.0,333.0000002,337.669658,9.5,Fouling
16936,4.0,297.0,333.0000002,337.228058,9.5,Fouling
16937,4.0,297.0,333.0000002,336.8627666,9.5,Fouling
16938,4.0,297.0,333.0000002,336.5555776,9.5,Fouling
16939,4.0,297.0,333.0000002,336.2936498,9.5,Fouling
16940,4.0,297.0,333.0000002,342.2862333,10.0,Fouling
16941,4.0,297.0,333.0000002,340.6201488,10.0,Fouling
16942,4.0,297.0,333.0000002,6571.384109600431,10.0,Fouling
16943,4.0,297.0,333.0000002,338.6078963,10.0,Fouling
16944,4.0,297.0,333.0000002,337.9538253,10.0,Fouling
16945,4.0,297.0,333.0000002,337.436395,10.0,Fouling
16946,4.0,297.0,6134.994395606273,337.0168368,10.0,Fouling
16947,4.0,297.0,333.0000002,336.6697812,10.0,Fouling
16948,4.0,297.0,333.0000002,336.3779295,10.0,Fouling
